Customer Number,Service Level, Campaign Period Sales , Date of Last Transaction ,Date of First Purchase,Number of Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
109141011,Standard," $ 1,545.70 ",1/13/2016,6/4/1996,8,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
24127905,Standard, $ 389.98 ,10/24/2012,5/29/1996,22,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,Y,N,Y,6-10,English
28188281,Standard," $ 2,472.83 ",2/25/2013,1/28/2016,5,TRUE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
19094878,Premier, $ 253.60 ,9/21/2013,6/1/1996,16,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
12866648,Standard, $ 450.78 ,11/8/2009,3/21/1997,21,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
53681054,Standard," $ 2,180.00 ",10/23/2013,2/3/1996,4,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
53947360,Standard," $ 2,040.33 ",2/14/2014,9/18/1996,2,TRUE,TRUE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N, ,
27431094,Standard, $ 480.85 ,12/17/2011,2/2/1996,27,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
15678609,Standard, $ 242.93 ,11/1/2013,1/15/1997,27,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
29700326,Standard," $ 1,082.50 ",11/4/2013,12/22/1999,3,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,101-500,
25741949,Standard, $ 435.07 ,2/18/2012,12/14/1995,23,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,Y,Y,Y,6-10,English
26855573,Standard," $ 2,852.67 ",4/20/2012,6/3/1996,8,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
22878056,Premier, $ 185.77 ,1/20/2015,3/25/1997,26,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
26691299,Premier," $ 3,127.15 ",4/21/2013,1/16/1997,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N, ,
13928032,Premier, $ 603.67 ,4/25/2015,9/19/1996,16,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
2455889,Standard, $ 505.37 ,1/12/2013,5/31/1996,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
26413405,Standard, $ 297.17 ,7/14/2014,1/15/1997,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,
30984521,Premier, $ 188.00 ,6/6/2013,1/31/2000,15,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
7046425,Premier, $ 261.75 ,7/25/2013,2/1/1996,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
26284573,Premier, $ 689.47 ,12/20/2010,12/13/1996,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
12226544,Standard, $ 511.87 ,12/16/2012,5/12/1992,18,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
27425253,Standard, $ 392.35 ,2/12/2014,6/6/2005,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,Y,11-50,English
22142780,Standard," $ 1,110.50 ",9/20/2013,3/27/1997,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,Y,N,N,101-500,English
26352776,Standard, $ 436.40 ,8/1/2012,2/2/1996,22,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
32992375,Premier, $ 777.92 ,12/28/2011,5/30/1996,20,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
13359288,Premier," $ 2,744.00 ",1/3/2011,12/18/1995,28,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y, ,English
31494561,Premier, $ 292.13 ,8/9/2014,9/19/1996,12,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
17592156,Standard, $ 378.26 ,7/7/2012,12/18/1995,20,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,Y,6-10,English
23479052,Premier," $ 1,442.08 ",3/25/2012,2/28/1996,10,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,Y,N,N,101-500,English
20804964,Premier, $ 331.80 ,5/20/2013,7/6/1994,21,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,Y,Y,51-100,English
28659173,Premier," $ 1,199.80 ",12/22/2011,6/5/1996,9,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
24589676,Standard, $ 318.88 ,6/10/2012,9/18/1996,2,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
16579074,Standard, $ 274.72 ,3/17/2014,10/12/1995,7,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,Y,N,N,N,N,N,Y,Y,6-10,English
24333615,Premier, $ 235.56 ,8/14/2013,12/18/1995,20,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,1-5,English
21704932,Standard, $ 665.23 ,3/29/2011,6/5/1996,16,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,N,11-50,
30976369,Standard, $ 144.20 ,8/28/2014,2/2/1996,23,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
17699401,Premier, $ 188.51 ,1/1/2015,9/18/1996,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
18679800,Premier, $ 417.31 ,11/6/2012,2/3/1996,18,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
54047237,Standard, $ 950.80 ,5/10/2016,6/4/1992,7,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (POS),TRUE,Y,N,N,N,N,N,N,N,N, ,
26556084,Premier, $ 291.60 ,5/30/2012,4/2/1997,21,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,Y,Y,1-5,English
14874931,Premier, $ 294.34 ,12/3/2012,7/11/1993,11,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,Y,Y,6-10,English
30381066,Premier, $ 444.46 ,12/23/2009,4/2/1997,23,TRUE,FALSE,TRUE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
26584131,Standard," $ 1,498.80 ",4/19/2010,2/2/1996,6,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,English
3668763,Premier," $ 1,528.50 ",4/10/2015,7/6/1994,7,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
10179085,Standard, $ 389.64 ,1/20/2011,12/18/1996,19,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,6-10,English
13802149,Premier, $ 342.73 ,11/9/2014,2/3/1996,11,TRUE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
4894029,Premier, $ 482.85 ,12/7/2011,3/27/1997,21,FALSE,FALSE,FALSE,NOTICE,WEB,FALSE,N,N,N,N,N,N,Y,N,Y,11-50,English
14383716,Standard, $ 151.26 ,9/25/2015,3/28/1986,21,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
23443030,Standard, $ 755.80 ,7/21/2010,2/1/1996,16,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
20312452,Standard, $ 349.73 ,11/23/2008,4/23/1990,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
29942109,Standard, $ 451.71 ,11/1/2009,4/2/1997,8,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
53484746,Standard," $ 3,840.67 ",2/1/2010,12/31/2014,4,TRUE,TRUE,TRUE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,N, ,
2916416,Standard, $ 169.52 ,11/29/2011,2/3/1996,10,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
30017449,Standard, $ 218.60 ,7/28/2012,12/18/1995,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,1-5,English
9066659,Standard, $ 365.41 ,7/30/2013,1/16/1997,15,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
2669950,Standard, $ 283.42 ,6/3/2014,7/6/1994,21,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
13300243,Premier, $ 294.55 ,6/11/2010,1/16/1997,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
18406476,Standard, $ 543.97 ,8/7/2012,4/2/1974,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,Y,N,N,Y,Y,51-100,English
33926853,Standard, $ 317.83 ,6/18/2012,6/5/1996,17,FALSE,TRUE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
33753937,Standard, $ 295.64 ,11/24/2012,11/30/2016,6,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
15701088,Premier, $ 425.06 ,11/22/2011,4/9/1997,2,FALSE,TRUE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,Y,51-100,
4170557,Standard, $ 737.37 ,6/7/2010,1/16/1997,19,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
8085456,Standard, $ 606.22 ,3/1/2012,8/29/2015,27,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
8789469,Premier, $ 420.60 ,12/25/2013,7/16/1996,21,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
1839227,Standard," $ 2,323.80 ",5/11/2014,9/26/2008,6,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,Y,N,N,N,N,N,N,N, ,
30651538,Standard, $ 369.87 ,7/21/2014,1/17/1998,21,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,Y,51-100,English
3586571,Premier, $ 329.35 ,3/27/2012,1/16/1982,21,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,Y,N,Y,6-10,English
17081092,Premier, $ 592.21 ,4/25/2012,6/7/1996,19,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (PHONE),TRUE,Y,N,N,N,N,N,N,N,Y,11-50,English
109070522,Standard," $ 1,225.00 ",12/14/2015,12/19/1996,1,FALSE,FALSE,FALSE,NOTICE,IT,TRUE,N,N,N,N,N,N,N,N,N, ,
24184473,Standard, $ 429.97 ,9/2/2011,7/6/1994,25,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),TRUE,N,Y,N,N,N,N,N,Y,Y,6-10,English
25909879,Standard," $ 2,048.83 ",2/8/2014,1/17/1997,2,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
32078565,Premier, $ 675.18 ,6/14/2005,6/18/1996,12,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
34074208,Premier, $ 392.04 ,11/7/2010,12/18/1996,18,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
31247638,Premier, $ 454.24 ,5/1/2012,1/17/1997,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
24569551,Standard," $ 2,627.67 ",10/21/2012,12/20/1996,6,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,Y,N, ,
20367741,Premier, $ 194.04 ,10/25/2014,12/20/1996,22,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,Y,N,Y,11-50,English
29763150,Standard, $ 449.21 ,12/2/2011,1/1/1996,15,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
22044314,Premier, $ 211.00 ,5/1/2016,6/5/1996,20,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
22863395,Standard," $ 1,225.02 ",11/23/2009,6/6/1996,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,Y,Y,51-100,English
37351593,Standard," $ 3,483.00 ",11/21/2010,7/10/2017,8,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,N, ,
2477947,Standard, $ 273.29 ,1/15/2011,5/25/2010,9,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
10868790,Premier, $ 210.07 ,5/5/2016,3/12/2009,22,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
29332521,Standard, $ 562.53 ,5/23/2012,6/7/1996,22,TRUE,TRUE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,51-100,English
54185130,Premier," $ 3,666.17 ",6/24/2010,1/1/1998,9,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
10090079,Premier," $ 2,985.33 ",1/3/2012,6/30/1997,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,N, ,
10463343,Premier, $ 364.07 ,10/10/2014,9/1/2016,4,FALSE,FALSE,FALSE,AUTO RENEW,SPRINT,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
8668353,Standard, $ 601.79 ,4/7/2010,12/19/1996,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
24571884,Premier," $ 1,290.73 ",3/24/2004,4/7/1997,18,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,11-50,
25411317,Standard, $ 451.40 ,3/2/2016,9/15/2011,13,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,English
53941157,Premier," $ 2,043.30 ",2/26/2012,1/5/2006,12,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,Y,N,N,N,N,N,N,N,N, ,
21240212,Premier, $ 313.21 ,10/13/2013,10/14/1993,7,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N,6-10,English
34257894,Standard, $ 119.92 ,5/6/2016,11/29/2004,1,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
53745586,Premier," $ 3,024.32 ",5/9/2014,9/20/1996,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,N,N,N, ,
7043747,Premier, $ 377.31 ,4/19/2011,11/4/1983,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
17754465,Premier, $ 314.81 ,11/29/2011,1/3/2000,16,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
33101136,Premier, $ 219.01 ,12/23/2013,7/14/1994,19,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
32112811,Premier," $ 2,211.73 ",11/19/2014,7/6/2005,1,FALSE,FALSE,FALSE,AUTO RENEW,WEB,TRUE,N,N,N,N,N,N,N,N,N, ,
24521263,Premier, $ 258.49 ,6/15/2011,6/10/1996,23,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,Y,N,Y,1-5,English
34741081,Standard, $ 734.43 ,6/19/2010,12/24/1992,8,FALSE,TRUE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,Y,51-100,
11625107,Standard, $ 312.45 ,12/25/2013,1/8/2015,20,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
11875545,Premier, $ 407.39 ,12/27/2012,9/20/1996,15,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,
3691753,Premier," $ 2,621.00 ",10/27/2012,4/15/1997,33,FALSE,FALSE,FALSE,NOTICE,,TRUE,N,N,N,N,N,N,N,N,N, ,
21922646,Premier," $ 1,902.00 ",6/8/2014,6/30/1997,4,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,Y,N,N,N,N,N,Y,N,N, ,
53636912,Standard," $ 2,022.17 ",3/1/2014,4/15/1997,8,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,N, ,
16646457,Standard, $ 238.80 ,1/3/2012,2/3/1996,17,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
28215678,Standard, $ 332.60 ,12/21/2014,6/19/1996,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N,11-50,English
26698331,Standard, $ 664.27 ,4/2/2011,7/14/1994,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,Y,N,N,N,N,N,N,N,Y,51-100,English
6654753,Premier, $ 755.88 ,12/2/2011,6/30/1997,2,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,N,51-100,English
13286459,Standard," $ 1,249.93 ",9/10/2011,12/21/1996,17,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,101-500,English
26307538,Premier, $ 269.84 ,12/1/2014,10/18/2000,20,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
22820934,Standard, $ 539.80 ,8/24/2012,2/8/2006,20,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,51-100,
13835790,Premier, $ 310.79 ,12/27/2009,6/30/1994,9,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
32564245,Standard, $ 362.19 ,3/26/2013,6/7/1996,13,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
32972486,Premier, $ 500.48 ,4/21/2013,5/2/2014,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
3557102,Standard, $ 335.16 ,2/15/2012,2/3/1996,17,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
22977891,Standard, $ 422.50 ,12/17/2013,4/1/1996,20,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
27863199,Premier," $ 1,974.00 ",1/4/2015,3/6/2014,23,FALSE,FALSE,FALSE,NOTICE,PHONE,TRUE,N,Y,N,N,N,N,N,Y,N,500+,Spanish
32608132,Standard, $ 830.75 ,9/23/2012,12/21/1996,20,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,Y,N,Y,51-100,English
24884035,Standard," $ 1,824.83 ",8/10/2014,4/23/1997,1,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
26216299,Standard, $ 474.83 ,7/14/2011,6/19/1996,20,TRUE,TRUE,TRUE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
13355553,Premier," $ 2,051.40 ",4/30/2011,9/20/1996,20,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,Y,N,N,N,N,Y,N,Y,101-500,English
22948918,Standard," $ 3,920.17 ",11/28/2009,3/22/2010,3,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N, ,
25381091,Standard," $ 1,394.42 ",6/11/2012,4/23/1997,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,N,101-500,English
5845356,Premier," $ 2,756.33 ",7/8/2012,6/19/1996,5,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,N, ,
18058458,Standard, $ 200.13 ,11/23/2015,2/5/2003,16,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,Y,N,Y,11-50,English
11037035,Premier," $ 1,150.47 ",4/1/2012,7/13/1994,23,FALSE,TRUE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
14672322,Premier," $ 1,699.37 ",4/3/2013,9/20/1996,5,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
6891480,Premier," $ 1,925.35 ",7/13/2012,12/19/1996,1,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,N,N, ,
16948637,Premier, $ 173.92 ,10/28/2013,7/25/2006,11,TRUE,FALSE,TRUE,NOTICE,MAIL,TRUE,Y,N,N,N,N,N,N,N,Y,1-5,English
6858068,Standard," $ 1,171.93 ",2/17/2012,6/7/1996,3,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,101-500,English
27401310,Premier, $ 241.08 ,1/23/2015,9/20/1996,10,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,Y,N,N,N,N,N,N,N,Y,6-10,English
14142743,Standard, $ 256.02 ,9/4/2013,6/30/1997,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
27846690,Standard, $ 569.15 ,9/21/2010,12/27/1995,4,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,11-50,English
16655143,Premier, $ 164.99 ,6/18/2015,6/19/1996,21,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,Y,Y,6-10,English
22647008,Premier, $ 637.53 ,7/21/2011,6/7/1996,7,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
2022809,Premier, $ 166.87 ,1/8/2014,4/24/1995,5,FALSE,FALSE,FALSE,NOTICE,WEB,TRUE,N,N,N,N,N,N,N,N,Y,1-5,English
5975966,Premier, $ 700.70 ,11/4/2010,6/20/1996,22,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,51-100,English
26904634,Premier, $ 793.92 ,2/14/2003,6/30/1997,24,FALSE,TRUE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
19348016,Standard," $ 2,289.83 ",7/25/2013,1/14/2010,1,TRUE,FALSE,TRUE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,Y,N, ,
13105338,Standard, $ 638.55 ,12/28/2010,2/11/2014,4,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,N,6-10,
14439231,Standard," $ 1,857.25 ",5/15/2010,6/10/1998,14,FALSE,FALSE,FALSE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N,101-500,English
2506836,Standard, $ 545.23 ,1/22/2011,9/20/1996,18,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,11-50,English
20386387,Standard, $ 262.44 ,7/20/2013,6/20/1996,23,FALSE,FALSE,FALSE,NOTICE,,FALSE,N,N,N,N,N,N,N,N,Y,6-10,
2221424,Standard," $ 3,645.67 ",7/11/2010,8/12/2014,27,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),TRUE,N,N,N,N,N,N,N,N,N, ,
14660091,Premier, $ 309.30 ,6/23/2011,5/16/2003,26,FALSE,FALSE,FALSE,NOTICE,MAIL,FALSE,N,Y,N,N,N,N,N,N,Y,1-5,English
30015289,Premier, $ 302.42 ,10/6/2012,9/20/1996,18,TRUE,FALSE,TRUE,NOTICE,MAIL,FALSE,N,N,N,N,N,N,N,N,Y,6-10,English
7447219,Premier, $ 279.34 ,6/26/2014,9/1/1999,20,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,TRUE,N,N,N,N,N,N,Y,N,Y,6-10,English
21814510,Premier," $ 1,795.15 ",12/12/2012,12/29/1995,1,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,N,Y,N, ,
7816791,Standard, $ 515.94 ,12/28/2014,2/5/1996,23,FALSE,FALSE,FALSE,AUTO RENEW,MAIL,TRUE,N,Y,N,N,N,N,N,N,Y,51-100,English
9848118,Standard, $ 334.60 ,5/4/2013,12/29/1996,1,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),TRUE,N,N,N,N,N,N,Y,N,Y,51-100,English
1450355,Standard," $ 3,082.50 ",10/15/2011,6/30/1997,1,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,N,N,N, ,
2923173,Standard, $ 165.16 ,3/16/2016,9/25/1996,13,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,TRUE,N,N,N,N,N,N,N,N,Y,6-10,English
18085169,Standard, $ 574.47 ,4/4/2012,9/7/2004,11,TRUE,TRUE,TRUE,NOTICE,MAIL,TRUE,N,N,N,N,N,N,Y,N,N,11-50,Spanish
